date,sum,day,night,sum_c,day_c,night_c
,,,,830.4001,597.1999,233.19
,,,,2743.9549,1811.9401,931.9852
,,,,2.16,2.16,0
,,,,1193.0199,676.4102,516.6102
,,,,12300.0481,11308.5678,982.1029
,,,,4154.2331,2164.3731,1989.8601
,,,,2120.9781,1654.5001,466.4781
,,,,3241.86,2096.5003,1145.3598
,,,,4692.3337,3008.06,1684.2739
,,,,3154.2474,2516.6201,637.6275
,,,,1572.6975,1130.4089,442.2888
,,,,2448.0398,1685.9435,762.1062
,,,,1653.1584,993.6547,659.5041
,,,,375.795,347.111,28.684
,,,,249074.2701,43448.67,48527.0579
,,,,9391.5811,5516.0302,3875.5811
,,,,1645.9676,1116.4499,529.5177
,,,,2634.084,1615.7601,1018.3239
,,,,1288.4791,864.2612,424.2177
,,,,777.7901,516.9024,260.8875
,,,,2529.1641,1683.104,846.0602
,,,,1804.282,1161.3923,642.8899
,,,,2660.6137,1769.34,891.2734
,,,,421.89,290.5201,130.9629
,,,,41168.36,27964.4799,13203.8801
,,,,125778.2501,102810.6799,22967.57
,,,,1525.6629,1060.5097,465.153
,,,,2636.7406,1566.684,1070.017
,,,,1540.3928,1218.829,321.5936
,,,,121.3599,79.9501,41.39
,,,,1689.8879,1131.0499,558.8478
,,,,895.76,441.34,454.4299
,,,,1259.0115,890.909,368.1325
,,,,2910.7809,1558.2483,1352.5325
,,,,3700.2701,2982.21,718.0598
,,,,819.8088,563.1631,256.6459
,,,,2217.8237,1639.9036,577.9299
,,,,2037.327,1235.2308,802.1163
,,,,0,0,0
,,,,2123.11,1467.19,655.92
,,,,1443.6999,1151.82,291.8799
,,,,1514.4,1312.1499,202.2501
,,,,2285.3601,1592.1698,693.1701
,,,,883.369,578.3591,305.0399
,,,,2266.6874,1736.7799,529.878
,,,,1528.7233,1049.7996,478.9235
,,,,865.2977,692.8075,172.4801
,,,,1852.8002,1450.9299,401.9099
,,,,545.6201,405.85,139.76
,,,,989.5401,503.48,486.06
,,,,1196.0238,815.0699,380.9637
,,,,1759.6518,1265.8202,493.862
,,,,108.6359,76.8362,31.8201
,,,,2370.6831,1664.5301,706.1129
,,,,1717.4802,1172.26,545.22
,,,,834.124,501.7134,332.4202
,,,,1574.2046,1217.5118,356.7026
,,,,1883.7201,1525.0902,358.6198
,,,,4437.4909,3101.5051,1335.9759
,,,,1671.3132,926.0915,745.2016
,,,,2752.0903,1458.5698,1293.5198
,,,,1661.6021,1158.1831,503.4196
,,,,1377.8,955.8999,421.9001
,,,,985.6102,650.2999,335.31
,,,,1185.1261,952.4363,232.6601
,,,,1137.7309,614.7499,522.9809
,,,,1572.9148,1102.0949,470.8895
,,,,428.3683,289.9676,138.4007
,,,,2033.6599,1490.1501,543.5103
,,,,2304.3451,1921.4606,382.8845
,,,,1081.9705,686.67,395.3008
,,,,1516.0099,1100.5701,415.4398
,,,,1795.0701,1087.5,707.59
,,,,2321.4654,1377.16,944.2856
,,,,1933.8999,1214.9401,718.96
,,,,1571.1472,1073.8164,497.3113
,,,,3360.4902,2112.87,1247.5898
,,,,2757.2363,1801.4336,955.8029
,,,,2871.2586,1932.12,939.1386
,,,,974.3703,767.6372,206.7134
,,,,1947.8619,1400.3801,547.5118
,,,,874.7387,530.9566,343.782
,,,,1433.8977,756.753,677.125
,,,,3734.774,2130.2627,1604.521
,,,,2282.1684,1497.5802,784.568
,,,,1861.0099,1282.1701,578.8501
,,,,2111.0451,1689.9876,421.0575
,,,,2714.1442,1734.1213,980.0427
,,,,3125.5713,1929.7955,1195.8058
,,,,3637.52,2349.72,1287.7801
,,,,818.059,619.696,198.3426
,,,,3491.1147,2526.12,964.9948
,,,,1167.058,880.1278,286.93
,,,,3036.191,1960.7043,1075.5065
,,,,2072.5857,1705.2747,367.3207
,,,,2294.1637,1627.0269,667.127
,,,,550.4699,391.17,159.3099
,,,,1295.8736,998.3195,297.5541
,,,,2244.9301,1316.28,928.64
,,,,1781.8267,1203.1171,578.7097
,,,,1285.8292,1088.2034,197.6559
,,,,1063.8655,921.6831,142.1924
,,,,855.5461,677.5959,177.9501
,,,,214.9201,141.16,73.76
,,,,1477.5626,942.378,535.1842
,,,,776.211,578.5346,197.7067
,,,,1876.7225,1411.1161,465.6165
,,,,60.6828,36.6445,24.0585
,,,,1452.3499,1048.6601,403.69
,,,,2316.6682,1908.1581,408.5
,,,,2050.4152,1281.7388,768.6762
,,,,3289.4826,2136.1136,1153.349
,,,,997.8346,806.1273,191.7172
,,,,1701.3699,1128.1902,573.18
,,,,2358.2983,1852.1098,506.1982
,,,,1649.7149,1189.9899,459.7253
,,,,831.6201,628.56,203.0601
,,,,837.4822,536.2119,301.2705
,,,,2848.9054,2034.25,814.6755
,,,,3946.4534,2157.1101,1789.3436
,,,,1521.6645,824.781,696.8836
,,,,3877.6624,3221.4904,656.1719
,,,,753.3679,415.8312,337.5367
,,,,1081.9599,767.17,314.7899
,,,,2798.32,1786.89,1011.42
,,,,2944.2458,1891.8379,1052.4076
,,,,3390.53,2660.9399,729.59
,,,,1838.4008,1426.611,411.79
,,,,2.6817,1.9244,0.7673
,,,,5181.8926,4068.4311,1113.4618
,,,,2718.8982,1528.8501,1190.048
,,,,1264.9754,780.2827,484.6927
,,,,1398.6918,1197.6822,201.0098
,,,,1137.848,897.0458,240.8021
,,,,1309.5169,880.6734,428.8435
,,,,3437.2215,1976.8907,1460.331
,,,,1026.5941,766.41,260.184
,,,,3412.611,1970.9383,1441.6724
,,,,1876.0699,1228.9899,647.0699
,,,,64.5773,49.6588,14.9386
,,,,866.1393,678.6337,187.4856
,,,,2649.8273,2395.29,261.0849
,,,,2444.6887,1434.63,1010.0586
,,,,1004.1245,751.5245,252.5801
,,,,39575.8367,27941.0875,7230.3101
,,,,865.6154,545.585,320.0302
,,,,1115.65,724.67,390.9601
,,,,497.02,386.3302,110.6898
,,,,1630.2198,926.67,703.5401
,,,,1499.2948,1191.3449,307.9698
,,,,3193.0515,2069.8928,1123.1386
,,,,790.7299,476.0601,314.6698
,,,,1795.0658,778.162,1016.9243
,,,,1932.5354,1468.9552,463.5802
,,,,1080.5954,872.1751,208.43
,,,,1079.2696,770.0659,309.2035
,,,,1384.321,730.094,654.2272
,,,,2338.1785,1676.024,662.1444
,,,,1972.7867,1477.17,495.6166
,,,,3628.8599,2427.83,1201.0298
,,,,2216.097,1528.16,687.967
,,,,853.6201,565.9802,287.6201
,,,,1509.2945,1214.9443,294.35
,,,,2651.61,1911.4601,740.18
,,,,720.8201,517.47,203.3701
,,,,766.1835,494.7158,271.4578
,,,,1563.2501,1218.89,344.32
,,,,3245.8821,2171.466,1074.4168
,,,,1753.326,1237.1982,516.1579
,,,,1320.6625,990.3326,330.3301
,,,,1952.7399,1607.56,345.18
,,,,688.97,456.44,232.5301
,,,,2016.8,1645.3301,371.47
,,,,1872.3982,1144.6921,727.706
,,,,2340.69,1709.9399,630.7501
,,,,3578.796,2223.8301,1354.9659
,,,,371.6564,277.6162,94.0498
,,,,1422.2602,1099.87,322.4
,,,,882.892,541.7051,341.1871
,,,,2308.1721,1584.5851,723.5868
,,,,2674.6721,1827.2698,847.4221
,,,,3959.1134,2605.8305,1353.283
,,,,652.6231,511.4428,141.18
,,,,8193.1024,5281.46,2911.6425
,,,,1831.9999,1337.33,494.67
,,,,2913.461,2406.0812,507.3899
,,,,3660.7585,2151.4775,1509.3011
,,,,1084.1471,670.2753,413.9117
,,,,1496.7484,889.1801,607.5985
,,,,2106.6289,1565.7101,540.9187
,,,,829.9915,561.6999,268.2919
,,,,1726.9529,1342.0478,384.9152
,,,,1590.6063,863.9701,726.6362
,,,,1982.9213,1386.1759,596.7456
,,,,2514.6224,1375.2104,1139.4122
,,,,1796.2703,1286.8002,509.4697
,,,,909.2443,522.4832,386.7417
,,,,2460.2715,898.4725,1561.799
,,,,1143.8116,764.6327,379.1988
,,,,2871.2697,2197.7896,673.4801
,,,,1487.214,1083.944,403.3304
,,,,2054.0099,1269.9702,784.06
,,,,1708.9742,873.0464,835.9279
,,,,2223.9592,1514.1681,709.7912
,,,,2306.0379,1508.1899,797.8479
,,,,2813.6783,2206.4315,607.2668
,,,,2522.13,1947.7998,574.31
,,,,154.7492,117.5591,37.17
,,,,1854.6107,1398.6699,455.9408
,,,,1669.3101,1371.8601,297.4301
,,,,3406.28,2212.6201,1193.67
,,,,1905.045,1512.9903,392.0544
,,,,609.8662,435.1023,174.7639
,,,,2213.743,1051.4354,1162.3077
,,,,5434.2985,3113.0847,2321.2138
,,,,3014.1699,2249.5698,764.5998
,,,,1036.05,753.8701,282.18
,,,,3261.2399,2555.2698,705.9701
,,,,895.87,659.94,235.9301
,,,,1539.1521,964.9922,574.1401
,,,,1666.5963,1138.5274,528.0693
,,,,1643.4958,1167.7352,475.7607
,,,,2761.6028,2087.0483,674.5547
,,,,2980.8601,2050.4099,930.45
,,,,2939.0002,2102.0998,836.9
,,,,1228.6358,597.4802,631.1557
,,,,2820.6302,1858.07,962.5604
,,,,3582.3799,2342.0598,1240.3201
,,,,3037.771,2080.4011,957.3699
,,,,1851.3202,1278.1701,573.15
,,,,1403.5301,829.6198,573.8902
,,,,680.62,520.3401,160.28
,,,,1717.8458,1132.593,585.2525
,,,,2837.452,2043.9858,793.4664
,,,,1994.9501,1412.69,582.2599
,,,,2017.7758,1048.9079,968.868
,,,,1391.7702,995.7198,396.05
,,,,2057.8301,1507.8401,549.9899
,,,,998.8598,828.9301,169.9301
,,,,154.6742,107.8159,46.8583
,,,,1787.7299,1259.4299,528.2998
,,,,2068.9361,1577.6802,491.256
,,,,1387.4098,1051.4401,335.9699
,,,,1601.6349,1366.367,235.2681
,,,,4057.2401,2877.05,1180.19
,,,,2091.3599,1583.97,507.39
,,,,49.2236,34.2859,14.9376
,,,,2411.11,1598.2,812.9001
,,,,1349.6301,957.3601,392.2701
,,,,1631.2301,923.43,707.8
,,,,866.4399,361.3499,505.0899
,,,,2652.6399,1648.4001,1004.2401
,,,,2310.397,1597.04,713.3573
,,,,376.7467,271.1389,105.6075
,,,,2316.22,1698.8202,617.3799
,,,,1344.2637,916.1744,428.0892
,,,,1057.4104,813.9787,243.4113
,,,,515.1251,354.9798,160.1453
,,,,2583.59,1933.1999,650.4
,,,,822.048,636.8299,185.2181
,,,,4037.3281,3026.9103,1010.4378
,,,,2252.9699,1715.36,537.6199
,,,,2584.6421,1924.5101,660.1223
,,,,1132.9499,806.6601,326.2601
,,,,2599.7369,1363.1852,1236.5413
,,,,3604.8135,2160.7505,1444.073
,,,,1507.2407,822.1457,685.075
,,,,2294.3802,1818.75,475.6601
,,,,3076.7189,2168.8346,907.8848
,,,,1838.0499,1184.9602,653.0898
,,,,1116.3451,846.1088,270.2564
,,,,1594.5743,844.6016,749.9825
,,,,992.5249,713.195,279.3501
,,,,545.0898,390.0898,154.9998
,,,,1699.499,1135.09,564.4091
,,,,1861.74,1263.0599,598.68
,,,,1509.78,1222.9901,286.7898
,,,,3191.7635,2160.9654,1030.7983
,,,,3350.4622,2378.8656,971.5967
,,,,1850.651,1138.5728,712.0783
,,,,3713.16,2539.0001,1174.1599
,,,,284.8855,187.414,97.4715
,,,,511.5739,352.8641,158.7101
,,,,1347.0198,896.4499,450.5701
,,,,2187.2473,1423.2299,764.0173
,,,,2354.6299,1678.3199,676.3099
,,,,2617.0258,1301.4639,1315.5816
,,,,990.4391,683.7902,306.6492
,,,,1527.1502,1225.69,301.4599
,,,,3231.4568,2346.9967,884.46
,,,,2564.1241,1437.3931,1126.731
,,,,2671.7034,1957.7631,713.9303
,,,,2318.7758,1398.8267,919.9491
,,,,2667.8903,2004.9601,662.9401
,,,,6445.35,4808.38,1636.9698
,,,,3655.253,2675.9632,979.2901
,,,,2613.8621,1752.14,861.7221
,,,,1133.7732,754.4392,379.3338
,,,,1886.2786,1336.3044,549.9441
,,,,2577.6606,1538.7739,1038.8866
,,,,2607.8325,1682.59,925.2424
,,,,2064.53,1855.6199,208.9099
,,,,1575.2633,1076.0332,499.2301
,,,,1559.8257,1221.2601,338.5657
,,,,1755.6,1363.0899,392.51
,,,,1495.8959,894.776,601.1199
,,,,3138.3699,2378.48,759.9201
,,,,3081.1799,2188.79,892.3801
,,,,249.7399,169.5099,80.2601
,,,,33.4926,28.4226,5.07
,,,,730.6486,505.0186,225.6199
,,,,170.1703,115.22,54.639
,,,,3875.9435,3092.9953,782.9385
,,,,1435.0775,927.5348,507.5635
,,,,1708.5659,1385.2137,323.3417
,,,,3653.2155,2517.6573,1135.5476
,,,,2681.2004,1841.1474,840.0533
,,,,706.2968,543.5456,162.7711
,,,,2355.0734,1562.4341,792.6394
,,,,1908.0482,1334.8331,573.2354
,,,,3789.6161,2316.3246,1473.2919
,,,,1145.5399,944.7131,200.8374
,,,,408.3203,306.5279,101.7924
,,,,262.1926,206.2977,55.895
,,,,2507.274,1656.83,850.4438
,,,,650.9399,412.1399,238.8001
,,,,2130.3557,1327.0477,803.3079
,,,,1017.9099,768.1601,249.7501
,,,,1098.3527,794.0065,304.3466
,,,,672.6134,545.0498,127.5633
,,,,526.4538,384.7065,141.7475
,,,,164.4952,118.815,45.68
,,,,1916.1501,1315.05,601.1
,,,,324.1401,229.77,94.3801
,,,,280.2019,149.5274,129.5257
,,,,274.97,188.4501,86.5201
,,,,2032.1177,1365.1283,666.9893
,,,,2506.105,1854.635,651.4702
,,,,3226.1074,1942.7118,1283.3954
,,,,3547.9062,1739.81,1808.0459
,,,,8336.2115,5555.0513,2781.1601
,,,,166.9957,116.6612,50.3543
,,,,466.6701,325.8001,140.87
,,,,252.2521,177.8757,75.5461
,,,,18700.37,17541.6101,1158.74
,,,,157.6518,109.1296,48.4929
,,,,181.7901,129.9299,51.8599
,,,,187.0978,136.8095,48.492
,,,,1576.588,1305.1471,254.2185
,,,,2201.4899,1704.31,497.18
,,,,1341.7453,912.3952,429.35
,,,,1965.0536,1568.4247,396.6292
,,,,1990.21,1497.6001,492.61
,,,,3445.7645,2422.49,1023.2744
,,,,1.0342,0.7583,0.0878
,,,,1351.42,1035.6099,315.8101
,,,,1902.12,1255.2901,646.8299
,,,,233.2146,172.2681,59.44
,,,,179.7325,124.8578,54.1404
,,,,3924.2862,2566.8891,1357.3971
,,,,3065.8868,2135.2801,930.6267
,,,,609.2438,441.6989,167.5548
,,,,2606.5305,1447.8565,1158.674
,,,,777.4298,597.0098,180.3999
,,,,3341.2984,2082.81,1258.4686
,,,,4581.0297,2797.8857,1783.144
,,,,2025.81,1263.59,762.2199
,,,,2264.2621,1774.082,490.1798
,,,,3956.5299,2657.07,1299.46
,,,,1025.0421,665.6222,359.42
,,,,1750.7699,1447.6301,303.16
,,,,2551.9,1369.0599,1182.8601
,,,,2129.24,1493.9301,635.3201
,,,,2637.7713,1454.6301,1183.1613
,,,,1396.37,1032.3001,364.0398
,,,,830.9049,694.0749,136.82
,,,,2973.3799,2027.3501,946.0402
,,,,2030.5001,1593.5599,436.9099
,,,,2765.54,2017.5699,747.9699
,,,,2206.1701,1794.8203,411.3799
,,,,1150.5601,944.5599,206.01
,,,,3485.2359,2224.6167,1260.6294
,,,,496.8558,291.6928,205.1731
,,,,76.2983,51.1147,25.2014
,,,,1394.8606,944.9467,449.954
,,,,1992.9307,1306.9857,685.9453
,,,,121.623,81.2376,40.2611
,,,,1704.4678,1113.9831,590.4948
,,,,3734.7956,2512.0827,1222.7127
,,,,3504.5254,2539.9562,964.5694
,,,,2019.7435,1509.642,510.1011
,,,,1491.7653,1011.92,479.8454
,,,,1510.79,1070.49,440.2801
,,,,682.5202,523.7602,158.7501
,,,,2416.9222,1746.9465,669.9959
,,,,4059.1546,2841.5666,1217.5882
,,,,4251.7899,3277.84,973.9499
,,,,1661.0622,1083.1907,577.871
,,,,2514.917,1491.605,1023.3122
,,,,332.5154,237.7677,94.7371
,,,,981.1892,788.4806,192.7089
,,,,1449.8149,1055.6942,394.0997
,,,,2414.7798,1895.9713,518.7788
,,,,3692.2602,2571.609,1120.6714
,,,,3866.5076,2560.3023,1306.205
,,,,1145.7336,915.0478,230.6873
,,,,216.1463,161.6247,54.5218
,,,,1712.5539,1418.2046,294.3495
,,,,1424.8202,963.9631,460.8572
,,,,1690.3283,1323.588,366.7399
,,,,1804.3775,1121.3799,682.9976
,,,,1973.4777,1244.3581,729.1495
,,,,1411.1728,879.0149,532.1478
,,,,2668.9528,1947.3831,721.5702
,,,,3391.0897,1942.88,1448.1998
,,,,2693.8491,1914.5873,779.2818
,,,,2219.1699,1214.5615,1004.6084
,,,,605.08,416.09,188.98
,,,,2975.5734,2493.5584,481.9951
,,,,882.1119,636.02,246.0818
,,,,3586.3745,2148.2688,1438.096
,,,,4634.9201,2749.64,1885.28
,,,,3298.5499,2161.7101,1136.85
,,,,1125.0455,822.9561,302.0995
,,,,3545.3377,2832.8376,712.5199
,,,,1513.1869,1010.3335,502.8432
,,,,1146.616,893.8861,252.7
,,,,1608.1001,1209.1901,398.91
,,,,4367.7201,3023.89,1343.8398
,,,,1241.3354,849.39,391.9353
,,,,1681.4566,1062.77,618.6868
,,,,2194.7998,1671.16,523.63
,,,,2732.1745,2047.2846,684.8901
,,,,2671.9851,1502.9556,1169.0293
,,,,1809.34,1086.36,722.9899
,,,,5050.5103,3424.95,1625.5401
,,,,82.6987,63.2377,19.4608
,,,,3528.6775,2887.8734,640.7842
,,,,1220.2201,695.68,524.5201
,,,,1576.9495,1065.8801,511.0793
,,,,1798.34,1256.6099,541.7098
,,,,3934.6857,2687.7069,1246.9788
,,,,2100.1844,1889.6692,210.5154
,,,,2488.8356,1902.2529,586.5832
,,,,3160.9462,2120.8262,1040.1396
,,,,3441.3137,2614.8262,826.5186
,,,,1520.2016,1066.637,453.5945
,,,,989.7652,715.3327,274.4534
,,,,2485.2661,1905.0725,580.1941
,,,,2276.889,1728.8158,548.0832
,,,,969.3368,742.7268,226.62
,,,,620.5312,460.1086,160.4227
,,,,1274.9043,834.3599,440.5445
,,,,5181.8218,3547.4581,1634.3636
,,,,826.52,596.6999,229.8198
,,,,1109.3715,721.5339,387.837
,,,,646.4962,382.0984,264.3977
,,,,1305.7401,971.49,334.2501
,,,,3653.6799,2558.43,1095.25
,,,,773.5734,595.3134,178.26
,,,,2.88,1.92,0.96
,,,,3094.2602,1747.4799,1346.7799
,,,,1473.1601,1047.07,426.09
,,,,1343.092,999.7739,343.3179
,,,,1303.3725,1035.9626,267.4099
,,,,408.0202,284.1651,123.8555
,,,,2488.3738,1882.3083,606.0657
,,,,3227.7846,1638.9469,1588.8377
,,,,1101.1706,786.17,315.0005
,,,,1591.4899,1309.6179,281.872
,,,,3429.8036,2978.4676,451.3357
,,,,1772.3378,1310.5565,461.7813
,,,,1629.9892,1385.4546,244.5349
,,,,950.5399,795.8502,154.69
,,,,1408.1498,1183.8501,224.2999
,,,,926.675,709.3956,217.2794
,,,,2238.3707,1576.8607,661.51
,,,,1959.5718,1479.412,480.1601
,,,,2807.0642,2003.2355,803.8287
,,,,989.0719,834.8609,154.2111
,,,,3274.4468,2581.487,692.9598
,,,,1744.381,1204.4215,539.9597
,,,,1295.562,1045.5601,250.0018
,,,,2964.6201,2111.9468,852.673
,,,,2514.8386,1502.6228,1012.216
,,,,1281.5425,786.6832,494.8596
,,,,2999.1675,1722.4643,1276.7032
,,,,177.3201,118.4228,58.27
,,,,7803.6866,5988.373,1815.3036
,,,,2144.2404,1712.0774,432.1528
,,,,1303.3972,822.4897,480.918
,,,,862.1729,513.2574,348.8857
,,,,2032.564,1414.9033,617.6806
,,,,1083.6566,977.329,106.3178
,,,,1899.3299,1165.7801,734
,,,,2585.06,1793.7099,791.3499
,,,,11121.5165,7650.1501,3471.3666
,,,,3511.4989,2650.9135,860.5854
,,,,959.4801,536.4,423.0802
,,,,1782.31,1266.4,515.9103
,,,,97.0304,75.1891,21.842
,,,,1670.991,1091.7147,579.2763
,,,,9582.1412,9375.996,206.135
,,,,16610.7915,11859.7649,4751.0269
,,,,1942.8332,1595.5302,347.3223
,,,,1323.3742,641.5202,681.8541
,,,,2615.7425,1588.1001,1027.6426
,,,,1931.4473,1622.4773,308.9701
,,,,851.4309,608.5629,242.868
,,,,3160.69,2418.0701,742.62
,,,,1186.0129,841.7461,344.267
,,,,1720.16,1111.5102,608.6498
,,,,2733.6863,1428.5193,1305.1672
,,,,5884.8364,4111.652,1773.1545
,,,,1150,649.08,500.9298
,,,,1206.7198,963.8899,242.8102
,,,,4439.9501,3276.5101,1163.44
,,,,2220.7876,1594.09,626.6774
,,,,708.61,454.14,254.48
,,,,2402.3616,1364.3227,1038.0688
,,,,1735.8284,890.9705,844.8781
,,,,1358.0725,800.7959,557.2769
,,,,711.9462,468.5079,243.4384
,,,,1213.8301,899.06,314.77
,,,,5144.1558,3428.276,1715.9
,,,,34.23,26.11,8.12
,,,,1899.8866,1182.2798,717.6065
,,,,2751.307,1683.6654,1067.6417
,,,,1319.2799,985.5501,333.7299
,,,,1606.9,1169.9599,436.94
,,,,2636.2149,1690.4249,945.79
,,,,2141.7619,1148.7579,973.7001
,,,,185.5299,139.8149,44.1972
,,,,2361.9899,1619.2672,742.7224
,,,,3576.9389,2219.7802,1357.1691
,,,,4891.0793,3231.2094,1659.8699
,,,,1702.31,858.4301,843.88
,,,,3010.74,2080.62,930.1199
,,,,4176.2652,2858.6236,1317.6512
,,,,0,0,0
,,,,1097.9699,892.29,205.7001
,,,,1353.541,1161.6362,191.9047
,,,,4822.7357,3000.9992,1821.7467
,,,,1461.23,1180.1884,17.0042
,,,,3150.4399,2336.9401,813.5001
,,,,2875.7498,2354.87,518.8883
,,,,4868.1966,3110.4798,1757.7067
,,,,7412.8984,4819.4679,2593.4301
,,,,918.5279,507.9919,410.5157
,,,,4693.3612,3260.5802,1432.7813
,,,,49429.7484,32209.0718,17311.9126
,,,,2279.4002,1854.89,424.51
,,,,5432.6722,2772.6127,2660.0597
,,,,2242.2298,1572.3399,669.8901
,,,,2761.26,2036.3199,724.9101
,,,,3226.6121,2477.5499,749.0622
,,,,386.3001,255.3144,130.9857
,,,,3161.649,2138.6648,1022.9845
,,,,21453.0662,14374.3257,7078.7401
,,,,40533.8692,14495.2542,26038.615
,,,,1742.939,977.1607,765.7683
,,,,6184.1574,4832.5199,1351.6373
,,,,3819.99,2736.93,1083.0601
,,,,2080.9319,1392.372,688.5796
,,,,22486.0498,19264.45,3221.6
,,,,258.9489,198.1189,60.83
,,,,1820.5623,1268.5999,551.9323
,,,,2912.9179,2148.1884,764.7295
,,,,1823.08,1164.6801,658.4002
,,,,1447.6296,745.5265,702.1032
,,,,1011.1237,798.3392,212.7845
,,,,4228.6942,3211.8613,1016.8525
,,,,1841.8901,1454.0601,387.8301
,,,,1242.5561,940.1499,302.3861
,,,,386.8888,291.2003,95.6785
,,,,2088.8233,1554.6078,534.2158
,,,,3774.0421,2329.1971,1444.8447
,,,,2695.3577,1713.5931,981.7647
,,,,255.8317,229.9793,25.8524
,,,,1700.6196,1257.0301,443.5896
,,,,1532.1701,872.7665,659.4036
,,,,2710.88,2333.96,376.9199
,,,,1449.0157,962.32,486.6958
,,,,2335.7509,1608.3784,727.3726
,,,,2676.2096,1864.7394,811.4701
,,,,2803.9886,1601.1901,1202.8084
,,,,2781.1769,2037.36,743.8167
,,,,999.1822,771.6958,227.486
,,,,6470.1707,3657.4612,2812.6895
,,,,155.3307,120.9775,34.3531
,,,,3975.53,2668.48,1307.0299
,,,,216.6601,144.4701,72.1901
,,,,8107.1185,6999.0179,1087.6985
,,,,2120.4508,1515.1999,605.2508
,,,,6240.13,4512.8099,1727.32
,,,,188.26,126.6898,61.57
,,,,1881.5502,1141.7901,739.7601
,,,,3051.6884,2327.1247,724.5637
,,,,2131.5701,1599.24,532.3001
,,,,0,0,0
,,,,3.7289,2.6053,1.1236
,,,,1638.1183,1081.6474,556.4909
,,,,28223.8399,16915.89,11307.95
,,,,3712.2486,2682.8771,1029.3716
,,,,511.0579,302.1799,208.878
,,,,525.2172,325.3379,199.8796
,,,,1277.9739,973.0771,304.8768
,,,,0,0,0
,,,,71675.3803,37033.4041,34317.1318
,,,,3218.4124,1926.9126,1291.4698
,,,,6694.53,5818.1001,876.4399
,,,,2287.0044,1819.6675,467.377
,,,,1591.6484,1071.2286,520.41
,,,,4543.9876,3482.8736,1061.1034
,,,,51.3679,36.3738,14.994
,,,,1731.8828,1196.0027,535.8699
,,,,421.8701,314.07,107.7801
,,,,1448.9217,930.1087,518.7832
,,,,3763.4839,3079.3976,684.0761
,,,,359.9228,261.7755,98.1672
,,,,4222.8868,2030.3354,2192.5312
,,,,66125.3202,26902.7981,40261.2467
,,,,5212.64,3960.0599,1252.5801
,,,,2615.8847,1475.5252,1140.3593
,,,,1587.05,725.9,861.1501
,,,,2596.7569,1997.7599,598.9971
,,,,2124.0799,1510.35,613.7301
,,,,2386.0299,1579.35,806.6902
,,,,3271.9921,2141.2718,1130.7505
,,,,585.8702,357.6974,228.1526
,,,,1346.56,772.3899,574.17
,,,,1406.3776,899.08,507.3075
,,,,1532.5501,1062.32,470.23
,,,,1564.6603,1136.2316,428.3986
,,,,998.8099,693.8403,304.9495
,,,,2086.0511,1548.6602,537.391
,,,,1554.4553,1092.6885,461.7566
,,,,1818.3845,1406.7043,411.6699
,,,,1044.3047,815.4305,228.8542
,,,,2344.7975,1706.5801,638.2174
,,,,581.1613,391.3514,189.8099
,,,,2255.5802,1806.6901,448.8903
,,,,2807.2133,2061.8398,745.3733
,,,,3371.9335,2251.1321,1120.8013
,,,,1383.3441,957.951,425.3931
,,,,156434.6,140629.58,15804.9901
,,,,7249.58,6069.5501,1179.9902
,,,,499.7894,389.4396,110.32
,,,,2679.94,1860.9699,818.97
,,,,562.3631,469.148,93.2151
,,,,708.9198,398.8503,310.07
,,,,3432.9951,2317.8773,1115.118
,,,,3315.37,2534.8001,780.5899
,,,,1984.5047,1134.0445,850.46
,,,,2842.8844,1897.4282,945.456
,,,,2295.0684,1602.5595,692.5092
,,,,7831.0801,6809.4001,1021.6799
,,,,1683.5977,1173.9558,509.6417
,,,,1813.66,1244.4,569.26
,,,,4490.93,3045.21,1445.7201
,,,,2515.5774,1892.7899,622.7874
,,,,2435.9801,1721.36,714.6199
,,,,1788.6873,1062.2823,726.4049
,,,,1970.1755,1138.7999,831.3754
,,,,1615.859,1250.562,365.2968
,,,,425.5076,224.3512,201.1564
,,,,7506.5987,4954.2187,2552.38
,,,,1459.76,1096.7601,363.0001
,,,,889.7168,716.9981,172.7187
,,,,3023.5605,2186.8818,836.6789
,,,,2199.0899,1773.3,425.79
,,,,2681.5402,1655.74,1025.7899
,,,,1249.3002,798.4802,450.8201
,,,,2045.6385,1492.5986,553.0399
,,,,1688.9041,1179.8913,509.0128
,,,,4737.07,3326.46,1410.61
,,,,3063.9918,1977.66,1086.3218
,,,,6621.3428,1637.9398,2432.7313
,,,,9825.3287,6553.1572,3272.1714
,,,,2378.5001,1630.71,747.79
,,,,0,0,0
,,,,0,0,0
,,,,3340.3001,2320.42,1019.8701
,,,,1100.34,970.69,129.63
,,,,1503.9655,982.7238,514.6187
,,,,4070.94,3437.2994,633.6403
,,,,6427.6346,4336.9336,2090.7112
,,,,2532.6168,2086.1744,443.6896
,,,,6626.5944,4838.9143,1787.6801
,,,,8410.55,6725.2401,1685.3101
,,,,1306.2771,791.1644,515.113
,,,,6979.6272,4956.7843,2022.8725
,,,,0,0,0
,,,,16606.116,15930.2916,675.7945
,,,,715.0133,479.2703,235.7631
,,,,424.5517,338.4059,86.1457
,,,,1601.6099,1163.73,437.8802
,,,,3234.3046,1773.7821,1435.3069
,,,,2321.3156,1443.9913,877.3043
,,,,4084.5124,2798.9885,1253.9078
,,,,2441.586,1856.0435,585.5326
